first	internal	last	penultimate	second
-3.7160298819253024	-4.8856937494401755	-4.837730142718704	1.1763163890199644	-2.575288555269072
-4.215721840597185	-4.0714952022762505	-4.371265592520045	-3.482556989068368	-3.401645467228683
-7.945346089886785	-3.7165835853219282	-7.566170194224759	-6.670976824520234	-6.271672991378038
-7.3668903151214105	-3.7845922641401097	-6.413886879954941	-3.57584927473235	-3.4314066914115897
-3.1721224559819707	-3.741879115032123	-8.054618111994577	-2.86015858250919	-8.194266291678806
-2.88776160354547	-5.329240863310286	-3.7990166272898938	-4.144415908452705	-0.574465500877919
-3.4315701263029315	-5.322072371605407	-6.654683750062441	-2.7071051950192397	-3.3939269974290736
-2.4639709790477444	2.6327986574392663	1.18952729355225	-4.925869466439895	-3.3273469225468304
-0.06040781030312577	-4.916436682338556	-6.48134965143822	-6.194986946561353	-4.334173575983452
-2.99927306487166	1.7968095331123568	-3.800941702614734	-3.1234842321480256	-8.281845343241987
-4.527671115702265	-5.673046700244141	-5.324145778087215	-2.716670831948359	-3.7860881322496587
-6.952631143099186	-9.154600999785513	-8.759459889004113	1.66860024544273	-3.149875885783362
-4.039125363544194	-8.02974380398656	-6.890044591130585	-7.346946588573067	-4.122981402022207
-1.7157133045902837	-7.799239145598476	-7.760272907506822	-4.296318085825051	-1.8261715422911182
-3.5002848126603934	-3.2957937760396145	-5.283059310061795	-3.275953996987074	-1.8558230756534735
-4.366005306988027	-4.154002450540717	-3.3060737495076062	-1.059416760818377	-4.038954606265773
-3.175429270951246	-3.199997619065527	-7.645198520443306	-7.333944287365069	-1.6983795785470779
-2.1318632386000913	-3.642981820922472	-3.9074331509506903	-7.172980978514033	-3.464722582608787
-2.5281736803597847	-4.173462495028554	-7.172674973708013	-7.919583119697898	-0.9128440611124253
-1.010209928096924	-3.4203934797231024	-7.45405819253833	-6.44809285278883	-4.51486668807664
-4.978263310978955	-3.9735075595730778	-7.797652545105083	-0.8312450176493422	-5.3143249641190105
-3.5926720509181513	-2.984845018576575	-7.787601889797252	-8.018125607833833	-6.171451603126897
-9.102321526402964	-3.7532052189357588	-5.478252916110092	-7.907301533676523	-3.0550156517554643
-0.794572452343653	-3.082407847989245	-7.221080665514636	-0.15074048644768867	-4.897870270573621
-0.5488770024275821	-2.564998754663571	-3.7253955325038235	-4.118140581063022	-4.106448290193544
-2.7917974081303325	-3.518982184015071	-3.9582882530951697	-6.672518283379705	-2.067007577764783
-3.362932529904671	-3.3123086064944287	-3.753059323671991	-3.0340657751780986	-4.480251191458405
-2.9965992510107684	-4.389576599039081	2.4354099065109285	-4.130415977297205	-3.650794175064681
-4.220638401425026	-4.0340846830292465	-4.6348853283363125	-6.916102988648199	-4.660357247128539
-7.523735205279614	-4.327907455435592	-2.967024633751719	-4.280881411048993	-2.3909939965993257
-2.9006859414278323	-4.362914718561592	-6.519938420894028	-7.183564456721675	-3.648670190408761
-7.216340121206841	-3.4495453102933937	-3.996184792639895	2.273885840579254	-2.0162960415604787
-1.7528307840848938	-4.982102030252386	-7.298586999717627	-6.426886112974744	-3.452596764291232
-2.4541976491910593	-5.341730193551986	-8.34285393374191	2.689592143265562	-4.631705904863242
-1.244011767506177	-6.0302208174123555	-6.310993613241962	-2.843784621619172	-3.1234968051468877
-5.896288330249664	-5.556386559387226	-5.950224273100035	-1.1649911351851756	-7.3476043719173045
-3.2084542846561046	-6.958610316180382	-8.96649137848426	-3.7244360128056164	-5.852417163902283
-3.69246795422321	-4.536921664179015	-7.433250376268804	-6.20698011067697	2.435724592746203
-1.7388278721967005	-7.053611565147428	-8.234996534789934	-4.727287827243297	-1.1082697534198813
-2.7378026000450975	-6.516460627671307	-0.3414987503403594	-3.119867760833291	-3.6390599965256456
-3.5147809358749442	-4.3522467383941015	-5.707642288768316	-2.744961003146446	-1.8767152180463031
-3.4916111045330602	-3.643899471275177	-1.9812746811758377	-8.406620449592497	-1.5335347110021735
-2.974387156318472	-2.6803358263151824	-6.666639288234672	2.50429749764624	-1.7711160626918399
-4.888323359514855	-3.162428072864143	3.129904478537327	-1.4788366669044204	-5.913281441887093
-8.286369494976247	-5.5501946093711005	-7.271951679325545	-7.574494976598715	-2.522003605333744
-2.499189790386163	-8.768019520708885	-7.541034148006662	-6.41789031399114	-6.486696033607908
-8.925852802024167	-6.542757481811167	-7.513932263974397	-2.96541238778463	-2.92384045469192
-3.7936408423808055	-6.935181588393768	-6.893265119500587	-6.72125794439051	-4.177155990695599
-1.4005374679213896	-3.719222282683252	3.2282076278444336	-6.216421648916519	-3.656908326011614
-2.2366598183912356	-4.8064780300209184	-7.385214256811939	-2.543517639431029	-4.573930659832277
-1.2241420282020687	-5.985548721001491	-6.789850964571763	-6.435089242353312	-0.7171948968895557
-1.2240409205454532	-6.980684658649512	-1.5805474031068436	-5.016529513805561	-6.537333658442569
-8.444482229052904	-7.096445846495525	-7.139311048273258	-7.859549884265255	-2.938962098263504
-3.438491830258715	-7.350709396560557	-8.214136328492698	-6.242313095709444	-3.468203851558274
-5.469360284739999	-7.135977336692622	-6.553517615609104	-3.484352938515615	-2.5258204586669613
-2.636230097398547	-2.292821568160478	-7.123183518668081	-2.8141385279109166	-2.860064307543242
-5.0007665632229426	-2.506942980204925	-6.637550983838513	-7.27174210096921	-4.01967105264033
-4.400671540872908	-3.171654386209732	-6.441595206212722	-6.65589653149402	-0.4577994115060501
0.029092387855970018	-2.297452380418879	1.8797253679839194	-2.948419079369355	-2.619252822634068
-3.306002404897108	-1.6508159199745867	-7.442508386936423	-7.335308916857428	-2.105001462569149
-1.5885216880236253	-3.17125144778038	-2.4701210970164853	-2.38282190351513	-7.452440089971376
-3.2489579656179988	-5.580615579506909	-4.485238019598588	-5.175429270951246	-2.946282511341978
-2.2411408335534166	-4.0393815373630915	-2.345674452804289	-4.016861109325711	-2.9676452084196034
0.7322344615051228	-5.151772280703034	-5.236014011563216	-4.127487978798587	-4.004427203550023
-3.282228177166411	-2.030071144540691	-6.743715475505533	-2.0476306462902265	-2.13247670868233
-2.618490687578311	-1.1636880262902025	-7.40605020713593	-2.9913467495910604	-3.1226672221665055
-1.667377986240363	-1.3192651749149076	-1.3949001736718518	-0.42783986502374943	-2.1365372417408777
-2.816108285680011	-1.396281800172537	-6.401406116097023	-2.1089977383740064	-3.7596548935003726
-1.9318657859582862	-6.560540687439056	-7.0672992244312	-6.327953814158321	-4.568118207380647
-6.992814145305336	-1.6101424759334122	-0.9550547889683709	-7.187249771715593	-3.590013262200343
-2.4478157602218067	-0.7839338379279152	-1.4540948737073114	-2.181934792983998	-3.650426373332105
-3.7405903466827057	0.0780905896414268	-2.04998854274572	-7.283901039197625	-7.91300324149991
-3.425219143731338	-2.0817359036371053	-7.382481837952066	1.5639634713412194	-8.129302637730945
-3.192882523865211	-2.4339661825406855	-6.001016014988039	-1.9139608675016027	-2.2771563011752347
-2.9525118656401776	-1.166327801611451	-7.925596720474642	-6.530635779922001	-7.704394887542356
-1.8075280558507463	-7.6680998236333755	-2.407868794449299	-6.375481685155816	-1.2004882392099872
-4.371617956611091	-8.303291642061003	-5.084295853241738	-8.33468000229621	-5.824114442967584
-3.7560365612927042	-7.267694743343062	-6.5456792127491745	-1.778753946056516	-0.35867409117831556
-3.3557102820307927	-7.189094912853841	-1.9683055672952061	-6.422931942192019	-3.399463810269672
-6.278723596322195	-6.320117206915739	-4.399075662699217	-7.753703708468141	-2.571741812060344
-2.665285288494455	-6.961579551812797	-3.6705663652548233	-5.125728990829759	-1.0866666933043916
-6.89305762420877	-6.930892464473455	2.246484096573917	-7.227042384185654	-5.695606714947248
-4.179849309577745	-6.615867060989259	-3.3389159078363795	-0.8212917318702881	-6.720244508054166
-2.9250452471222883	-7.0209651856194855	-8.185104634224153	-6.874873283022374	-2.765935294104927
2.342480788394289	-6.930892464473455	-6.6556463300394	-6.928043629979687	-3.237088249766136
-3.734326914979449	-7.2298289306498225	-6.415782506966489	-2.191656140368503	-1.9637287821238456
-1.6638491747601167	-7.147966634533007	-1.9757086926674556	-0.5353672780948595	-1.5403123912826222
-6.673104116518333	-7.2374240112629415	-5.441244136709279	-2.9803407800005064	-3.480553909253919
-2.7845823233972498	-6.930894224751744	-7.745194296601482	-5.5572965885816545	-3.8283381419696596
-2.7363405617290706	-6.985175807354192	-6.137802712014525	-6.904123852878925	-4.393861788508851
-2.9615301043454356	-7.647811706373383	-7.208364138202553	-8.680885247194414	-1.5679342717243177
-3.187457416326485	-6.966881149754713	-6.772559765449654	-2.808841663753201	-1.9874913953476725
-3.2151107914560004	-7.198368896214238	-7.509913956977697	1.7935047312329844	-3.877021482115036
-3.104722199440049	-7.324265999976739	-7.3285125539254174	-7.2059019587607285	-2.724640071915084
-1.8695435188579008	-7.325758047210896	-7.857634559084928	-4.1948442663561	-3.0905939995022917
-3.1354148598377516	-7.323440832103041	-7.872210587522426	-1.8780032369536206	-3.8100734995422525
-5.729643772756431	-7.415445050861988	-5.814542413641176	-3.471967254441527	-2.432470128095295
-1.8032217561807407	-7.154833293497318	-7.376970125291186	-6.00001846661471	-0.9989414502802271
-2.735629315808376	-0.8188516400317277	-8.056867644923235	-7.275119125020597	-1.6475623605968435
-4.39801069604962	-1.1694363712542775	-8.542383604323366	-8.06549515324788	-7.000568880237962
-2.4614975937988417	-1.5308183558058646	-2.234886242549146	-5.07098591906493	-1.165748319546098
-3.027204431294191	-1.590075806557095	-7.563332229186515	-2.30813713458764	-3.7251417604562285
-2.139966863316301	-1.0235513082613714	-7.204505394920966	-7.0725288722350115	-2.852563041182519
-3.383153017801548	-1.0449134026804414	2.9369695440926167	-7.350909570534599	-2.7275610879228864
2.9052546139973883	-2.955496764561337	-4.7997759013707935	-2.7353987167377403	-6.788839244618387
-0.9750392654548307	-0.7686044581655173	-6.825736975991726	-2.0685680655829954	-3.0487583741683837
-1.9484302156148898	-0.9155438109311154	-7.00146328836164	-6.862446113956774	-3.985608140166501
-2.6121610513969937	-0.18005393034220094	-3.2812039592614135	-1.745110917908654	-4.844101584309563
-3.286374562241017	-0.9895867884038106	-6.765154386679013	-6.9806937691321975	2.830190409544581
-3.0012008218852224	1.0425322790728988	-3.7243101589606455	-3.6346165248772633	-1.2672983824617403
-6.583822644972511	-1.2847216077088968	-8.691874579541642	-6.375793147816976	-6.83753873229133
-4.01908149279172	-1.0043114378712776	-3.6687378053207307	-3.024138003392266	-5.112412343794698
-5.031480098491488	-0.6352639781630496	-3.046873355777733	-4.569919448998992	-2.442120402664744
-3.635354958549866	-0.812478000694221	-3.605490248145938	-3.8437162662460507	-1.8455204831138594
-2.7431825589161996	-0.8115636256689699	-7.073787746473437	-4.133468931905559	2.7735237861982984
2.924396377473163	2.8743700931763105	-6.82786276779411	-3.8947403106970357	-3.2417616453844342
-2.1867478683121826	-4.421812118293502	-7.282934609599022	-6.919223378904346	-3.2920441435736296
-1.9098836837407895	-4.877299189477035	-3.520552533377988	-6.844647835057306	-7.067403709222623
-4.062292832612652	-3.8655803172183596	-2.529305924203236	-7.730516755020902	-8.505817656532525
-2.8634935918670257	-4.584424764237767	-5.020022095540369	-6.050779748886232	-2.6343119414901826
-2.7711751540184095	-3.8804913602312223	-1.9456488263469078	-8.557637657826065	-5.216260743389881
-2.8877295708241646	-5.656418894139398	0.2895276016975109	-6.170048501423687	-2.773165975723679
-2.907153911481785	-6.3681935207953195	-7.242927036858552	-0.7505182506659129	-3.7344056403403028
-2.711105215219992	-6.901972473014423	-6.450261049366622	-4.415240645042399	-3.0366797717040575
-8.05270148462542	-8.434739752273869	-5.197441139815549	-1.7183409145963435	-2.452017217429066
-7.79779700127877	-5.4882623724737964	-5.228806066969501	-9.106641641605957	-2.6680609448539534
-3.3613748689616303	-6.0646374157914025	-6.452318805408016	-8.293042150328128	-3.2081475963672785
-3.5866936188001723	-2.713336455414725	-3.5333392631414293	-7.741950918619091	-4.132033972115393
-2.733651205659529	-2.2758491923628648	-3.2042862401119856	-7.094731181549251	-6.043310485375051
-0.5420359549445334	-2.3853900291698067	-7.267974887369488	-2.121210322228618	-2.7364943907452184
-2.5766305172427533	-2.559647322470954	-8.224645245283195	-0.16667754586550057	-3.637678470290029
-2.9173192079266275	-2.560098189929859	-6.407124800249928	-7.954149106177394	-2.3411642653376954
-3.529490830753295	-2.030743026256287	-6.62937234554126	-6.344951581447134	-7.402899584305211
-8.008683171998316	-2.2489031050783637	-7.1207740409593345	-0.7048435869239907	-2.4645123489490848
0.6866215404102421	-2.7637682383408517	-7.1381176654579646	-6.707407073633645	-3.520489620351178
-6.553571821697441	-2.211651723227747	-7.952350611046663	-5.073971424112329	-3.5929575228447423
-4.078302880314985	-3.7769660105835303	-3.313369496050798	-7.342898433138864	-5.547513364524263
-2.446187342846027	-4.990131172440856	-0.5444452546249686	-6.850378093977144	-6.104067074154794
-2.525878619290603	-3.116773339612658	-2.43725984789105	-0.3307681867486116	-3.1914847934356705
-5.972155205952385	-2.046992587758304	-7.50948014398791	1.091131105589699	-1.919145897938348
-1.5078863444167383	-2.9910484943436013	-8.175429270951247	-1.1885585635181222	-2.417602003625997
-5.999833811103587	-2.5102433475893573	-6.779974814129681	0.8593971258986549	-3.3277567998738893
-2.2555357549955835	-1.8328990310369249	-7.04443745856844	-7.06733792161979	-1.7909884006336176
-3.6319652236522146	-7.730149119154509	-1.6867402148064905	-2.963554340049187	-4.759817091666888
-4.358746978734889	-0.627368784235289	-6.886339608848264	-6.923234495900497	-2.8422939666982043
-3.0701908267103395	-2.1410737026598037	-6.286664552043812	-6.2713163493427375	-4.652571089822023
-5.750789150047164	0.07162539397376963	-2.5894331187957307	-6.764123765243414	-3.1769680901665045
-2.7480397967812955	0.21764019734093115	-8.209627769146653	-2.1126868600160407	-0.5138025673227706
-4.158424210131395	0.4072874816504621	-8.220495313365575	-0.2791542008775298	-2.788853202803103
-1.792336998604821	0.4347963376801235	2.5516636632965155	-1.9515684916842446	-7.81029732514549
-2.8416526309700325	1.4468226081285436	-6.75789767846735	0.5047017403150136	-4.805803993211713
-1.188387584063847	0.6918735826459484	-6.159604607123725	0.4242449104055063	-8.86078346700662
-3.7509173352248477	0.46312019857153924	-8.203609836214055	-4.113410835081819	-2.5961520436872685
-2.683696670710788	0.3136986186133432	-4.629979493835411	-2.6998692450560386	-4.435335808607259
-2.7923869708957203	0.8837302849268727	-0.861117394521343	-1.4146336012104859	-2.7077836624679072
-1.6223853459817776	-0.7739453123164283	-4.487624628484542	-3.686288845250115	-0.004006150446662505
-1.037248144156481	-0.3750026430924303	1.0802278603804893	0.857821792408266	-3.442068658404747
-3.1807438403763864	1.4138215164021517	-8.013379890041978	-6.136107209218534	-2.5672714423989023
-5.63208863999737	-3.5006881077319174	-2.623531791562158	-7.504077625683905	-2.7669954930068896
-2.076456771286514	-6.118980098152185	-6.880371526273369	-8.489470002211359	-1.2129855262265714
-7.514942550042527	-4.997610568514383	-6.146269370111458	-8.99310633335736	-1.7589603835026502
-2.035525954063002	-3.481161146514649	-6.021506781081515	-5.432638356792978	-0.2995247698026633
2.753379899902461	-3.206668407887835	-0.954470358303016	-4.2909846938213105	-0.8626381296262682
-4.3639392281510485	-1.4873503557822416	-1.4835329465931404	-1.8665364274233167	-1.2249781230127714
-1.5946915854271133	-1.7547526164829528	-1.488046252512141	-3.8516984127253364	-2.6639863213286974
0.27624651726064475	-1.478040701642389	-1.279504380627855	-6.59506200951392	-2.9329781395788452
-2.389080763126624	-0.4834966388294642	-9.128131628797332	-9.033360216815456	-4.477539227864331
-1.4200822767178716	-1.2321587862538539	-1.0630896116841924	-4.579749374748522	-4.273532858780983
-7.465275388472055	-1.2218688180648505	-5.242711799988891	-6.835685345290293	-0.3414091811796529
-3.1337550821928595	-1.0028535856728633	-2.7479525707068824	-2.651749448022636	-2.0488837316983464
-3.470939897847372	-4.148132889755807	-1.683316678760136	-2.571364464241312	0.1534810985136996
-2.0199951792278608	-4.85391832079453	-4.469638350267162	-2.954098571108736	-2.3514204344147496
0.9236968631492508	-6.6980043127698226	-6.046263042373449	-8.590633613648905	-4.518390230428478
-1.4922571075053281	-6.703131642397561	-7.714886360843544	0.661968449714933	-8.056925272890934
-0.9415560402262281	-5.3756853262092825	-8.5523147646344	-8.558371705750513	-1.7729391593634685
-2.4643212540214563	-5.906437660472775	-4.5127342907869785	-1.9135586088967897	-2.241604711670662
-2.780046557158856	-6.711063270704036	2.7799173469376486	-7.211185350364545	-1.9334464656701948
-4.115272369268005	-8.269096007778884	-4.400513092359703	-6.404898173132551	-0.752067626960251
-1.9053531415307938	-2.2135106942349387	-8.226999157238428	-7.070334298781267	1.237068050913132
-0.4308472616464441	-5.284762381247603	-6.783602104972837	-0.2153134408042386	-2.3729909069304127
-1.6189869158387764	-3.3011592297927903	-3.5355374885261734	-3.642050344910428	-7.695530452331579
0.5008632261082352	-4.662438236676949	-6.925796670671562	-6.342842223602415	-3.1398206204876598
-3.0169031480040593	-2.6884224847719844	-6.455442604454441	-7.047317902717544	-3.263431490150355
-7.959827448654557	-2.5091013216196987	-7.912665995472093	-3.613700238797718	-3.7889469255409276
-2.289107847282228	-2.6669976863701415	-7.837352296549263	-2.533601536857673	-1.9344552604814274
-1.8663470483497502	-3.6417675978929376	3.241333778890602	-3.914755929885494	0.5230600617952494
-1.9634080500550946	-6.649907986481871	-7.601917965235713	-3.452963246480155	-3.567156867943083
-0.9470165997610783	-3.960700987966043	-6.035321321753262	-2.368893854590883	-4.447387630907924
-2.6956852247921828	-4.2345901794633125	-2.060812546735607	-3.1797630245364847	-7.991868156087396
-0.07917317281108581	-3.1359220429547032	-2.731330865681362	-8.638470575155198	-4.233292564712464
-6.869139540679825	-8.949587517324165	-6.466333798023119	-5.3059738680407635	-6.769137900597511
-3.749298377462033	-7.510589913504526	-9.12364215696893	-2.725231434200134	-2.7870995173818236
-3.1734364629996668	-8.05405052494663	-3.1674356160727752	-3.3628865177180964	-7.19256435523025
-2.415314523321854	-7.191195395140257	-2.8495547037817364	2.39271857362317	-2.226145420312031
-4.773140333825633	-6.570611778666308	-8.753046874626008	-0.8515213840680323	-4.363936257506437
-2.952489530133599	-6.971099575166748	-1.607902433216924	-1.4309133859876138	-2.4380414405947377
-4.806950447072882	-6.343439561937851	-2.5295891240620607	-8.708526196064103	-2.6621131124214057
-6.05260763529239	-7.19196514350605	-4.656458915791042	-9.108288912761182	-1.923566778490048
