conditionA	skater_optimize_v0_5_MS023rep1_database_sorted	skater_optimize_v0_5_MS023rep2_database_sorted
F0F1T0C0J0_0J1_0	F0T0C0J0_0	F0T0F1T1C0J0_0J0_1J1_1	F0T0T1C0J0_0J0_1
	-4.647933953983329		
	-3.562590710298933		
	-3.955558316207317		
	-3.2121737318172316		
	-3.4648659413073966		
	-5.082796496829617		
	-4.864947466316055		
	-4.936194468612159		
	-4.771683439362587		
	-1.6472934445499574		
	-2.455206027740561		
	-2.1665447625996026		
	-2.7363549825025815		
	-3.4523535473398606		
	-3.0281279858051917		
	-3.140943255035867		
	-2.953489382707276		
	-2.9951520430343663		
	-3.176191302946454		
	-3.018661695252148		
	-3.52467600238059		
	-3.632800725942274		
	-8.545857131218801		
	2.9473594463127224		
	-7.046003737337933		
	-2.3853297274914693		
	-2.2349134073430776		
	-3.9220602997522507		
	1.460910278804795		
	-3.2170077649302167		
	-2.9643986105627587		
	-3.6959721959293628		
	-3.475527050169435		
	-3.7539611926469707		
	-5.8009215946101		
	-6.545957557012093		
	-5.478191820866595		
	-6.262609369700474		
	-4.64466973844461		
	-5.28022531812573		
	-6.730942717039594		
	-6.339905980538185		
	-6.974412101158729		
	-6.451062341577072		
	-2.9074136673733273		
	-2.1332866356570226		
	-2.1049425025180835		
	-2.513316514615716		
	-3.233506265099406		
	-2.9101818883754906		
	-2.820106829466452		
	-2.2794413419996364		
	-1.6671855328129503		
	-2.1691346211043436		
	-2.3139432748466837		
	-2.183152937012233		
	-1.847183167547075		
	-2.1108473516462176		
	-2.653364154847957		
	-3.2393372199798733		
	-3.1221269928108515		
	-2.664480156954402		
	-2.1534593471645405		
	-1.7173300938477019		
	-2.962114591873112		
	-2.574991943696514		
	-3.6304984509801357		
	-3.712235531097527		
	-4.666867582683615		
	-4.837204237538594		
	-4.911165858610147		
	-4.681899542989898		
	-5.85981293774805		
	-3.8411439028459657		
	-3.8216399978904345		
	0.7876957365179115		
	0.3811061399621822		
	1.4503957175321303		
	2.2463700810808405		
	1.274374564315203		
	-2.154910647381476		
	1.6300785447235782		
	-0.4280553031567116		
	-0.43968220811149045		
	-1.725167040256024		
	-0.5595473850849307		
	-1.2199402418148788		
	-1.2915619974704622		
	-1.7392680481697131		
	-1.4321177681303803		
	-1.4060554068267141		
	-1.7744412487266554		
	-2.348248129985271		
	-1.5560708997875854		
	-1.598177332496341		
	-1.533369747923818		
	-2.276421867808912		
	-3.845883464399874		
	-2.058782485596745		
	-2.182654421497783		
	-3.0411772164576707		
	1.3009678862245113		
	-4.368883421593196		
	-4.945159856285001		
	-4.355971712742744		
	-0.02390329670845102		
	0.22081345532185492		
	-0.9505295406305717		
	-0.39631218045468153		
	-0.11082709893264317		
	-0.034576226389849606		
	-3.585575199120595		
	-3.3779940194281823		
	-4.939245350198215		
	-3.727846824893971		
	-5.287613761188845		
	-3.647092355222743		
	-3.423062696532944		
	-3.7425789662738325		
	-3.2557686232069716		
	-3.0881933905506878		
	-2.74506255660584		
	-2.408228682392239		
	-1.0503888722861463		
	1.241534226573367		
	-3.1639504935120417		
	-3.93884483053814		
	-8.529411867759652		
	-5.0749606726946475		
	-3.6885629175322734		
	-3.189559857641627		
	-5.056836670841736		
	-6.176500011110857		
	-5.899507771338361		
	-6.665897122887054		
	-6.982851840475683		
	-3.6334120046057383		
	-4.6240822313244365		
	-7.280450711279959		
	-6.23553018579403		
	-4.917332286438834		
	-6.690293687483275		
	-3.5101948547296775		
	-2.3048043426699745		
	-4.154133699096568		
	-5.654747708266825		
	-4.20256766779721		
	-4.576943821396079		
	-2.4641620275815925		
	-3.270198931176781		
	-5.244753471747749		
	-3.35285903879718		
	-4.463841239676574		
	-3.1492805732726015		
	-0.5821955420019366		
	-1.4787421733090125		
	-1.1715780142348853		
	-1.7814221565207133		
	-2.1376351035377934		
	-2.840437977910551		
	-2.984182755212077		
	-3.9245730676579624		
	-2.124757804708176		
	-3.2175109148057732		
	-1.384745685424992		
	-2.420564940331041		
	-2.5901192417335066		
	-2.3330325855673752		
	-1.7887310732655182		
	-1.798255745520476		
	-2.3229094612175474		
	-3.4079583751833016		
	-3.025511803075167		
	-2.549649683654836		
	-2.026390193807862		
	-2.917635305165212		
	-2.2369590269040054		
	-0.08274928507498344		
	-3.8196290667934196		
	-3.7888402416271028		
	-4.373914910227847		
	-3.5626614527249845		
	-4.36881635412379		
	-3.341345572173059		
	-3.8845224274551744		
	-4.495660699936553		
	-3.8185182945554765		
	-4.771695262082968		
	-3.885704411878221		
	-4.295431121845605		
	-3.727581154558131		
	-7.193778310559453		
	-5.8017092335505955		
	-5.609579893788098		
	-3.2706290869259256		
	-2.9368411366202802		
	-3.1857176740778406		
	-2.5491007418546197		
	-2.3631373761567143		
	-7.0348255931701384		
	-7.246026947558825		
	-2.4051877766447394		
	-6.385874041434035		
	-6.226712271200735		
	-3.428597728618506		
	-2.333756053518426		
	-2.423890050436727		
	-2.982996009244246		
	-2.9163767773301212		
	-4.025484784147219		
	-2.9047749925803417		
	1.7903514684888362		
	-3.9460089920974353		
	-4.902456081254524		
	-3.7087708369052796		
	-4.064566202080068		
	-8.523342336880976		
	0.4714065148513375		
	-3.252648007504438		
	-2.2380411155470266		
	-3.0845051043234437		
	-1.703644796325017		
	-2.0764476440312425		
	-1.7153413675926292		
	-2.1255319313169974		
	-2.9940280781912434		
	-1.9940596867176705		
	-3.3065803977196992		
	-3.6543220398352068		
	-2.447705567742021		
	-2.954165653442985		
	-3.1419050265170556		
	-3.946081258401964		
	-3.209276664341757		
	-2.448677913306352		
	-1.3513044804167578		
	-1.4062389373289854		
	-1.208544303377552		
	-1.1414285162302222		
	-1.2169440451320812		
	-0.839134010682851		
	-0.6102426769676471		
	0.12176474443437409		
	-0.5022292595556016		
	-7.458697531363973		
	0.227216756201504		
	-1.3664237136665165		
	-0.9590122108883327		
	-1.4933411919470467		
	-1.7590360698358987		
	-2.750518250665913		
	-2.579469091168871		
	-2.7260377942784415		
	2.831256059684749		
	-2.80181264812224		
	-2.3642660364072627		
	-2.6720045872232236		
	-2.1310762286743934		
	-2.599191044079963		
	-2.4941293900616035		
	-3.056102971672873		
	-2.4653686057186306		
	-2.3501105123831416		
	-1.6905862939080007		
	-1.4439738352320632		
	-1.3402014546423493		
	-1.1248569074901928		
	-1.5416053959423193		
	-1.667247390043436		
	-1.9880836364612813		
	-2.0553903937052516		
	-1.4550141838090032		
	-2.653300620991693		
	-1.7340878850257684		
	-1.6970621780235793		
	-1.8444450391594414		
	-3.439404769729065		
	-1.9656375148141887		
	-1.711617811468935		
	-1.4583146838053311		
	-0.9801657408128241		
	-1.1449543412883214		
	-1.27522750814574		
	-1.7434868653457316		
	-1.877825602209267		
	-1.3374535814231832		
	-1.135872901789691		
	-1.3610179564477851		
	-5.6255154266927185		
	-5.05587440454028		
	-4.39270368394457		
	-3.556233812247001		
	-4.765642894836698		
	-4.229812689052854		
	-3.440055992964548		
	-2.7830075808330923		
	-2.7614038821964133		
	-3.433763500994209		
	-4.022516959337439		
	-3.793154762848212		
	-3.732850170734517		
	-2.2557803365063154		
	-2.498769790046254		
	-6.9481500538003855		
	1.6244645062386882		
	-2.8954164256066313		
	-7.15684532898024		
	-3.0107854075668485		
	-2.3133300571409694		
	-1.9169759393784886		
	-6.968696958460504		
	-7.077562204552297		
	-7.132344632469308		
	-7.156819595069101		
	-2.0445711308650543		
	-3.0704852991575575		
	-3.4868424013051906		
	-4.494104193562654		
	-3.521351601925858		
	-4.736236736414763		
	-2.0987557985581553		
	-2.348081746266727		
	-2.120551432715158		
	-2.0612279333926584		
	-2.3267511425315286		
	-3.0765784735415393		
	-3.830764579204822		
	-3.010250611023632		
	-3.9779461515730308		
	-3.8745594334526063		
	-3.5023604539821083		
	-3.7174022040727968		
	-2.829854443375669		
	-3.181476617933702		
	-4.688518647186738		
	-3.6833277990540747		
	-7.286871803771181		
	-7.624653879420887		
	-2.614080876033673		
	-2.6864569314011533		
	-2.6251330070882233		
	-2.3265774498486445		
	-3.8410901453132364		
	-2.777442708651272		
	-2.9058288022094136		
	-4.847086103347688		
	-6.7496980949926275		
	-1.8139964844309615		
	-2.2620883081730865		
	-8.038688075577793		
	-1.6418806000052566		
	-2.8799613190603526		
	-2.9423958485518202		
	-5.344872424844807		
	-5.71471852866791		
	-4.6092988610301475		
	-3.7803597314919046		
	-7.156579777089812		
	-2.355217089804663		
	-2.754830516834806		
	-2.4839525692727196		
	-2.909806160631147		
	-0.8254631886973318		
	-0.6235740230389832		
	-1.1944021134050746		
	-1.2996082245214722		
	-0.5729463403982362		
	-0.4400422923335206		
	-2.230194414929601		
	-2.981377219351473		
	-3.459558437105145		
	-3.2560304725967213		
	-2.9326917091384237		
	-2.824903400709832		
	-2.8548260272572903		
	-2.4276884953096167		
	-2.779328296904227		
	-2.6561715122079637		
	-2.8140725774131337		
	-3.7935458139557405		
	-4.0517280945729635		
	-3.1831483506705367		
	-4.155829702680713		
	0.9152910455384662		
	-4.224608563295066		
	-4.797946689184184		
	-5.00986010227672		
	-4.600627189124131		
	-2.5331346559312045		
	-2.3309804933516034		
	-3.6819791620748132		
	-2.8598862494141786		
	-2.7804677725867526		
	-4.096913589422608		
	-2.894836879143878		
	-2.4067062808070814		
	-3.3303882903462703		
	-2.913026603922125		
	-2.3684058201324243		
	-2.513922046026009		
	-1.7968138816253814		
	-2.021420679110843		
	-2.3420015376122514		
	-2.019289010267308		
	-1.5885091056284812		
	-1.917564967538826		
	-2.5483816486029327		
	-3.7002853147536157		
	-2.1597116122289193		
	-3.7257955526147115		
	-8.653345638978104		
	-4.012395644150997		
	-6.937482126472477		
	-6.861051776798845		
	-6.4772114353840315		
	-4.806778824697259		
	-6.906669591656725		
	-4.429230880944759		
	-6.4065274332931805		
	-6.443565287116399		
	-5.239912277399269		
	-6.381184907887901		
	-1.9526291327232292		
	-5.51488614793967		
	2.072120553291257		
	-1.0127912065378275		
	-3.312034192498041		
	-4.766914183509099		
	-6.07442926222985		
	-4.788659794272599		
	1.6563020684358052		
	-2.482573115232714		
	-2.4743239754475486		
	-2.089552835788328		
	-0.9126607266283804		
	-1.1344627881803095		
	-1.5047059828257043		
	-2.3896174223924755		
	-2.7666076447021157		
	-1.371109594381614		
	-4.597015935571752		
	-7.354472600366031		
	-7.533705457212384		
	-3.9250803106939984		
	-3.8116608612902363		
	-2.930468300024731		
	-3.8337082362019976		
	-4.017426398500655		
	-4.915918314093574		
	-3.815944713719218		
	-3.8896175119244107		
	-4.622340928441268		
	-3.199725860798097		
	-3.624113361009824		
	-3.8679881068922617		
	-4.266358971216433		
	-4.0992422180073484		
	-7.199761650423432		
	-5.211351035777334		
	-4.355367687513182		
	-4.526699765140453		
	-1.8665785150380592		
	-1.9638525925224315		
	-2.286054374230126		
	-3.5433931614251457		
	-4.246934992203845		
	-3.8198653816458856		
	-3.667461390699132		
	-4.427620190075013		
	-3.3945580080540982		
	-4.083011643091729		
	-3.311322965268076		
	-6.775016156122268		
	-1.6882667227004002		
	-1.3325874150292347		
	-1.1562637259792323		
	-1.7527554225843252		
	-1.6398919755951322		
	-2.238554719778605		
	-2.416265274147941		
	-3.945615482214005		
	-3.2706840837197886		
	-0.9548086840420799		
	-0.7244291000935741		
	1.1569757789591635		
	1.2251237413298184		
	2.427009395751008		
	2.194690676039751		
	0.6664071220066818		
	0.7489678048160507		
	2.3597319931524727		
	1.4907010452305587		
	0.42053629836635004		
	0.8264203550282866		
	-0.17127500358314485		
	0.4668562626294645		
	0.45394946707249184		
	0.5226333143487073		
	0.5636609111050392		
	0.14063863232633214		
	-1.824985182665887		
	-7.071369077304539		
	-3.617449163471164		
	-3.2995169572675964		
	-2.77718554904834		
	-3.349351596293473		
	-1.663561209396269		
	-2.098805236503838		
	-3.501356976999423		
	-4.294342290539233		
	-8.147424519839047		
	-6.596194266376832		
	-6.141871917174285		
	-6.47220099219353		
	-4.485470685766138		
	-7.644491115286574		
	-7.306749129657708		
	-3.22613664519097		
	-3.8033345443041724		
	-4.411313616035788		
	-6.6028305394913245		
	-6.747261151471282		
	-6.736563234542615		
	-6.867902165534723		
	-1.4775826177446885		
	-3.8110765333461445		
	-3.664629255372192		
	-4.1214124419851625		
	-5.055243003577869		
	-5.145545062261232		
	-4.202760526443598		
	-2.966810315432826		
	-2.614946736055114		
	-2.623118432905157		
	-2.4669869243571325		
	-3.6818514033491843		
	-3.1239306407209813		
	-6.125164956108971		
	-6.387087047013384		
	-6.2193586441282225		
	-6.495305987539399		
	-6.59017484066758		
	-0.8549525776800831		
	-3.0562991723451165		
	-3.0567756850590757		
	-3.4430505477924385		
	-2.6033406971064244		
	-3.469001595452365		
	-3.1933509345631212		
	-3.1856441637974764		
	-2.721487055301895		
	-3.113535695096686		
	-2.5676391681576782		
	-7.0899246200442265		
	-7.597780081941401		
	-7.890938080957382		
	-7.751483817008699		
	-7.513171719045643		
	-7.305836898987125		
	-7.676013252256125		
	-7.714803010595802		
	-2.188614793881758		
	-3.881148499207803		
	-2.5703401196246034		
	-7.180015095927503		
	-0.3437352114552297		
	-1.364336606999292		
	0.5456625050989345		
	-2.634858445736535		
	-0.22960054998425738		
	-5.1085098856318405		
	-3.7187558883105316		
	-3.758494633735905		
	-4.454159700467536		
	-4.056949765474276		
	-4.0405883007527		
	-4.737454269640439		
	-6.756969745442439		
	1.380677368710304		
	-0.8822166697545795		
	0.19262533091887982		
	-0.9971045331863839		
	0.6105191234146762		
	-1.037702707216399		
	-0.5456977448993786		
	-0.6312863989432286		
	-1.7680269894285665		
	-6.519250131123403		
	-6.588639707554348		
	-3.2832910456274114		
	-4.421017632460245		
	-4.087208516532696		
	-3.5752722185521564		
	-4.795699794084075		
	-3.4070873045259518		
	-4.797725975185837		
	-3.5551752099489144		
	-3.1342281143009116		
	-2.3364058057323036		
	-2.0418121135978073		
	-1.7748756415418971		
	-1.9313594535769107		
	-1.531927646507887		
	-1.6137872201254977		
	-1.5637358001455073		
	-3.7032411926253213		
	-3.269094895124418		
	-3.3319193719063085		
	-3.649595993631889		
	-3.1006820409438784		
	-2.769241170306164		
	-4.32479324501818		
	-3.5717735480807193		
	-1.699253048632724		
	-2.4373028244875115		
	-1.5542266905145756		
	-5.762630122434664		
	-5.4861912194282585		
	-4.0028420213076075		
	-4.4382869480831175		
	-4.139336217525245		
	-4.340787103155849		
	-3.273203652151206		
	-3.025928898546614		
	-3.336776722424553		
	-2.969943658532781		
	-2.9553345046267254		
	-3.007881290765614		
	-3.154373624578865		
	-3.678226108599389		
	-2.8794144867062283		
	-2.8333513896704066		
	-3.02189225289597		
	-2.7400948246466474		
	-3.1171801212969066		
	-2.650304095496639		
	-3.260370305033469		
	-2.5551760578770555		
	-2.4829118063295903		
	-2.186659199342374		
	-2.6745675303677277		
	-7.006027110055657		
	-2.822847086723476		
	-1.858027117021894		
	-2.5368772897020553		
	-2.3586071266690736		
	-2.6686012153513508		
	-2.509304191132733		
	-3.9153897920595297		
	-3.2351147144052805		
	-1.993307017212885		
	-1.7962518197988422		
	-1.6755508931264287		
	-2.69033438062284		
	-1.6067184646728137		
	-1.5598172319166204		
	-2.086850240713132		
	-1.4861313228706		
	-0.9137855450638418		
	-2.0589510974359326		
	-0.7450891551217709		
	-0.7381262281624124		
	-1.8207921704828078		
	-1.9361392584730417		
	-1.367390418089605		
	-0.2661415635140322		
	-0.4893499390387645		
	-1.2369624273573556		
	-2.7648346897739247		
	-5.73724069424771		
	-5.12774495037505		
	-5.505875016314344		
	-7.138625799811234		
	-5.039201262155843		
	-6.772905238590587		
	-6.819726236404575		
	-6.977205020717853		
	-7.213930698599982		
	-8.769517182587352		
	-7.609312242301135		
	-7.9522737869423405		
	-8.447924071889544		
	-1.6936397560123009		
	-1.4526548107604587		
	-2.7956423943317756		
	-3.9538883999909653		
	-6.6881610000576694		
	-6.906274984727086		
	-6.985277252257835		
	-7.667838695720236		
	-7.4110554676595415		
	-6.990141259809752		
	-6.867266190120758		
	-6.98299235922425		
	-2.4185011209768144		
	-2.7360872603118254		
	-4.0030180409787945		
	-4.507839079497118		
	-4.888824425320162		
	-6.69246758118949		
	-3.2181449322118643		
	-4.550782853210115		
	-4.812588980919631		
	-7.500720114922349		
	-3.2738816765749625		
	-5.284559930882527		
	-4.119630746589245		
	-3.6201333238807134		
	-3.5876143015236632		
	-3.0639037209434297		
	-4.359796671847258		
	-5.914730254815136		
	-2.823330000961107		
	-2.315346407753889		
	-2.25498818055848		
	-2.703844525595879		
	-2.873476404449365		
	-3.2461353571023226		
	-1.7425789662738325		
	-2.9039810907890424		
	-2.075659875267718		
	-2.2921748629541403		
	-3.7931817629706264		
	-1.6882132560156693		
	-7.558315959378183		
	-8.244766053246636		
	-7.143545654365757		
	-2.771992832451384		
	-8.216271469866689		
	-8.195227949619616		
	-8.449605204354356		
	-7.597416817474901		
	-3.9920662573325383		
	-4.932427362273372		
	-6.5615023960800825		
	-5.301443672822278		
	-3.8780796001029567		
	-4.639732374618799		
	-6.287695473066		
	-4.812165376279148		
	-6.998292859499451		
	-6.635026559822211		
	-4.69764187323825		
	-8.064262798643746		
	-8.104267550606787		
	-1.2781461578365352		
	-7.458437425023207		
	-3.8238301356023725		
	-4.324664595643994		
	-0.7441234597544412		
	-0.9844110875499948		
	-1.920943490823651		
	2.2022694980082616		
	-6.659867008713818		
	1.4691230211804236		
	-2.4420655224486363		
	-3.0776492873203045		
	-7.030848905632016		
	-4.100774862335361		
	-3.32396445272175		
	-3.1763438880796047		
	-3.6570384445759747		
	-3.0445026862451607		
	-6.169074408413223		
	-4.319513602267402		
	-2.884093145390679		
	-5.21859563182029		
	-4.332813798880078		
	-4.637355287122346		
	-3.2043660256303834		
	-2.025561730686503		
	-2.9496000000306286		
	-3.1220535121218025		
	-2.88039149790846		
	-5.299283310999408		
	-4.408118409312713		
	-4.033861349861141		
	-6.324109366703079		
	-5.895807643746831		
	-1.0204297049980213		
	-1.474239797776956		
	-1.2994661768208637		
	-0.960058694217721		
	-1.9989558667210507		
	-1.7443639166819056		
	-2.372150996185795		
	-2.173062597264919		
	-3.337221365142634		
	-3.2680660570781193		
	-3.7133109089905245		
	-3.798283844834293		
	-3.1263222205731056		
	-3.0713848423230186		
	-2.275286870911453		
	-1.78060159616906		
	-1.989005383928411		
	-1.7320160323429634		
	-0.5440045104526591		
	-4.276963305790503		
	-7.242271593102922		
	-4.570592923705483		
	-3.016514336961447		
	-3.4979872030366317		
	-5.630808485188218		
	-1.355706220627906		
	-3.3047024106864598		
	-2.5745106170216503		
	-2.9492322512840445		
	-2.659421780238015		
	-3.576527245069988		
	-1.2911453269912678		
	-2.4731339189098125		
	-2.3949684647730947		
	-2.9802895468204564		
	-4.052973969577702		
	-3.5033818078877026		
	-3.582790283970962		
	-3.751431161348601		
	-3.5271961699763317		
	-8.287263861287133		
	-7.847821670145886		
	-0.5437983851697369		
	-1.560655588794987		
	-2.2546748823864884		
	-1.7144391673871444		
	-2.674433518761231		
	-2.851215800414707		
	-2.955719482047217		
	-2.8739522447940606		
	-2.7611818416057448		
	-2.8503915159258493		
	-1.4652132469869867		
	-2.2779537296898242		
	-6.827674300710047		
	-3.8066385133361753		
	-8.108537758487767		
	-7.029155767372181		
	-6.137320255412899		
	-5.710691491550916		
	-4.805206906321298		
	-5.232001538081974		
	-4.424954156792468		
	-6.7832111574069245		
	-4.833552940552379		
	-3.8783925191093913		
	-2.229027220083393		
	-8.491898686213291		
	-6.863400778549235		
	-2.1902595970201406		
	-3.6125783407619942		
	-2.583341822146025		
	-2.4075893689229013		
	-3.1044243783398917		
	-2.8335724801452433		
	-3.023375346236871		
	-2.9055098760209326		
	-3.260670323984417		
	-3.3059952706301035		
	-3.0748391068311416		
	-2.176941994806221		
	-3.9171110575674692		
	-5.388458186213383		
	-7.375226575458172		
	-7.060407389075284		
	-6.794668749672		
	-4.520103924132803		
	-4.656100761500701		
	-5.415332993482857		
	-2.1718298945785754		
	-1.3777049494826583		
	-2.4438541237528573		
	-4.906394393856262		
	-2.5264158850483867		
	-1.3948413700360007		
	-3.224102932401279		
	-4.311615722095322		
	-2.6346626659103403		
	-0.7401948311930925		
	-1.7221796995605603		
	-1.1140310275848615		
	-0.7279837406709047		
	-1.3894101046396772		
	-0.4698403409453587		
	-0.15472594294384856		
	-1.8995793871656612		
	-1.1326997096148848		
	-1.2554920102798657		
	-1.9919922244255237		
	-2.741310506658223		
	-2.1156784152722343		
	-0.9621975071177188		
	-6.135983931500063		
	-4.883418056861072		
	-3.716122783069124		
	-3.534318438848622		
	0.48792969385053686		
	-5.004360752914693		
	-7.606421954369188		
	-2.1665156166891455		
	-3.2452458731430873		
	-2.4713406719152164		
	-3.0080901919866054		
	-3.099679950268959		
	-3.8126173607954383		
	-3.5536895575612535		
	-7.157688625845681		
	-3.897112399284158		
	-4.219471518236628		
	-3.5866572196939606		
	-3.276551528769184		
	-3.476694991992235		
	-3.0986353006625498		
	-3.1923549193205747		
	-2.940473049119146		
	-5.701545505897867		
	-5.846773881209728		
	-6.956859124792937		
	-5.064216943690953		
	-4.360355437755109		
	-5.547762705947926		
	-4.30054019118684		
	-2.7223479735658818		
	-6.993984172223628		
	-6.7246114637583325		
	-7.007990379851832		
	-5.894933454055073		
	-3.983362198808007		
	-4.144750172485371		
	-3.4667141543270947		
	-3.2913695372516316		
	-3.5823365901120257		
	-4.4585604938858		
	-3.58048785926657		
	-3.2614061184012897		
	-3.629412516578427		
	-5.849215748379317		
	-7.020236507752958		
	-6.730165967083372		
	-7.985804697918213		
	1.9805536431106374		
	-5.293978585964611		
	-2.3555825379250224		
	-2.2562179308220967		
	-3.578094334428332		
	-5.079253646530381		
	-5.278048890947208		
	-6.853010768135419		
	-6.274529306011951		
	-3.879471814741487		
	-4.715783438488567		
	-3.3750295849868714		
	-3.51776133920367		
	-3.5030325527049277		
	-3.8519442061710136		
	-3.3745828635682713		
	-3.581368323008336		
	-3.9681723423636455		
	-3.8609538798662846		
	-4.646511387152039		
	-3.729853355176932		
	-3.894861558784015		
	-4.002258141371166		
	-3.8327633511005788		
	-3.9515260822574523		
	-3.330300496622125		
	-3.168239475937335		
	-2.0652404592118514		
	-6.4034991145545535		
	-7.29312247323713		
	-4.761944943537014		
	-3.9935166910122457		
	-6.446355606146538		
	-4.43076402707857		
	2.0508139544528317		
	-4.934142072712482		
	-4.801947460347612		
	-4.461850447947361		
	-4.988282249024387		
	-5.453111761458831		
	-4.795658922822135		
	-4.421564760625907		
	-2.4824791828583885		
	-2.665414791929977		
	-2.4521198450048844		
	-2.416068913937486		
	-1.8855876624742536		
	-1.9117416893446313		
	-1.4197927560406156		
	-1.959289889845344		
	-1.6619989710015723		
	-2.1219762672274767		
	-1.7855344603691827		
	-0.801727139434106		
	2.219431860890291		
	-1.3628534937468477		
	-0.5189284351867424		
	-0.35329816143751674		
	-1.085299249666124		
	-0.12705070906812752		
	-2.3935191110020604		
	-3.231834006302136		
	-2.6415758297040703		
	-3.3415913231695664		
	-1.4726033179288063		
	-2.7412924669246097		
	-2.8452389762296817		
	-2.927794843967304		
	-3.023577117829747		
	-4.81773566803208		
	-3.0341189541410776		
	-4.272949823756818		
	-2.304415899209299		
	-1.7234128151576507		
	-1.8752060423610821		
	-1.471916829687245		
	-0.756335793011103		
	-1.369255330027252		
	-2.049788419625187		
	-2.094131579228036		
	-2.6494258112321125		
	-2.5934502688652734		
	-7.430372033495501		
	-3.434177469386909		
	-2.8182944110638086		
	-3.631087304830531		
	-3.613906000053275		
	-6.536653093874461		
	-4.071417585604171		
	-4.073111547829422		
	-4.7693562509755685		
	-3.220533504654663		
	-8.64484044346128		
	-8.391854795808143		
	-8.461613930765523		
	-8.047487744362241		
	-8.130209813326406		
	-8.311149401698875		
	-2.6121363089578695		
	-0.9141837888081938		
	-4.097427170546508		
	-2.8726414197140837		
	-2.717382278518652		
	-2.8200202296090944		
	-3.1476687019524894		
	-3.0541825744660676		
	-1.9562355576898298		
	-2.4550675811041094		
	-2.8110876708343495		
	-5.5268527427275425		
	-3.6409601830352805		
	-3.371792677502762		
	-5.294258786049356		
	1.9748055456179059		
	-6.796809370226325		
	-4.159783812928582		
	-3.8128951076172335		
	-3.8886043195469577		
	-4.36985848757021		
	-3.561254926423484		
	-1.8062913266175769		
	-3.0271179886179844		
	-1.5466132767226892		
	-1.3984936370768357		
	-3.52630076951012		
	-2.272076061196381		
	-1.0680083942455716		
	-1.198308245507897		
	-4.28639680211354		
	-6.47606860074156		
	-7.107999310383857		
	-1.8114876648995548		
	-0.10882115272326319		
	-1.879162376552949		
	-2.0598106928980933		
	-1.54863641572518		
	-3.431002853155832		
	-2.344138967011417		
	-2.141863003250287		
	-1.3597344684586126		
	-1.688736384811855		
	-1.6810203220773166		
	-2.7403020748311935		
	-1.9981660580479539		
	-2.1284212640810733		
	0.1119427275533081		
	-4.699992984660038		
	-4.251626705373749		
	-6.010197142271179		
	-5.871607342873908		
	-5.600669192953926		
	-4.00531775214099		
	-3.774878110056618		
	-2.81421970189325		
	-2.945937841118829		
	-4.286761697583946		
	-4.919572640542309		
	-6.1016476754518845		
	0.373091347469477		
	-0.23608962399880667		
	-3.54364128700177		
	-3.9370416570487476		
	0.6995475904839071		
	-0.7882825228737665		
	-1.910485578255949		
	-1.4425379526679092		
	-1.0983402777920923		
	-4.799991905492255		
	-2.3421002873346417		
	-2.820540925903314		
	-2.5795251435287407		
	-3.167902318880206		
	-1.2603799820903614		
	-7.070637769826349		
	-4.231361877388598		
	-3.837311465388282		
	-4.896677206395125		
	-4.787332554996976		
	-5.954601764662359		
	-6.735089387540172		
	-3.811298286797166		
	-3.342195386048686		
	-3.725700881348674		
	-5.977527244268201		
	-4.311741207495179		
	-5.635935934131192		
	-7.56570546745403		
	-6.072437122276249		
	-2.625658236915063		
	-3.152346175056092		
	-3.047529253647283		
	-3.311473346628848		
	-3.2915687075559372		
	-4.236190729964368		
	-3.243930442498622		
	-2.2349813215657663		
	-4.934997986174424		
	-4.69400007109287		
	-2.8218960244805067		
	-2.958120073236116		
	-3.1307128950733483		
	-3.7420750391608606		
	-4.386383862316856		
	-4.113358397097806		
	-3.144769312083274		
	-7.232796630436565		
	-4.231161364208115		
	-2.340046222753439		
	-2.620188317617277		
	-3.6319884751999263		
	-2.3379987256626134		
	1.49548053298246		
	0.01455525664894215		
	-1.2979879355409594		
	-0.246681635173814		
	0.7209762193547136		
	0.9967314813972022		
	-3.204923317530376		
	-3.435529345817959		
	-2.8542834214015373		
	-3.393481967223984		
	-3.9675583118946567		
	-6.935864122641964		
	-7.618884111682191		
	-5.020420281569472		
	-4.876342913939224		
	-3.2058887798230984		
	-3.026146305962103		
	-2.5686701550961923		
	-1.280858625043823		
	-2.1933014473751906		
	-2.352989490149723		
	-3.2835740944033227		
	-4.935017845864388		
	-2.709316099515548		
	-7.65221770836216		
	-3.460133083201452		
	-2.1017931956558056		
	-2.876068991680369		
	-3.292690790172972		
	-3.011023804684388		
	-3.8726741758298395		
	-3.181542062604306		
	-3.1613305490068075		
	-3.1309277247546876		
	-3.027339692132508		
	-4.140097858609574		
	-3.598558264686874		
	-1.9185649232926976		
	-5.263111228504676		
	-5.83281803269142		
	-6.572720288653854		
	-5.295382963692426		
	-4.768219617136036		
	-6.201158934892802		
	-4.111584120527955		
	-4.652516661986867		
	-4.93457658387213		
	-5.0334112436207805		
	0.7565750023851864		
	1.0438354696394498		
	0.8645645393223643		
	1.2995377395727818		
	2.316119669255812		
	0.9258133748320841		
	-3.0407058272264744		
	-6.688194473407175		
	-3.935100597515351		
	-6.814651218274953		
	-2.456294285282914		
	-3.325064313551788		
	-2.9984058374535527		
	-3.475818345085286		
	-3.2207782756506758		
	-3.224924166787474		
	-2.239494588506445		
	-1.58022813878993		
