conditionA	skater_optimize_v0_5_GSK591rep1_database_sorted	skater_optimize_v0_5_GSK591rep2_database_sorted
F0F1T0C0J0_0J1_0	F0T0C0J0_0	F0T0F1T1C0J0_0J0_1J1_1	F0T0T1C0J0_0J0_1
-1.2350747088424239	2.0247239176274356	-3.4741876902516386	-4.540326658386912
2.5974835007379578	2.0175015059731907	-3.1188948711546214	-3.456182651637478
-2.5282369293743026	-4.39107269766921	-3.642743940080616	-5.845134163943181
-4.086310083636448	-5.146116101165632	-4.289756706010396	-2.6927580171352274
-4.356103184504931	-6.802537562975528	-3.104348071577643	-4.411454834454654
-3.7153394726177833	-5.989204352546025	-3.7840446312726472	-3.609424755528053
-0.8034407947537834	-5.992206069369578	1.0883583919929172	-2.5475816845117363
-5.905486959294736	-3.7380691969720736	-3.4987461431777307	-3.0166579396471676
-3.4599116109818024	-3.075775428318364	0.2942778429370246	-5.071473372165164
-3.01205459869024	-3.5054873085815363	-6.808092962757176	-2.8347968033413156
-3.353121427526291	-4.121433785475741	-5.516167778362727	-2.8114572817116095
-5.573686717879011	-3.6262424458505675	-3.4627138739945087	-4.450051335724276
-2.6341372829710337	-3.505029436396126	-2.9737920096407984	-3.4989133103905736
-3.3586988799340785	-4.002818892855187	-4.9778620421379625	-4.354932178323949
-4.753423116667246	-4.30615794068616	-1.8652717414430169	-4.332569611064598
-5.637331948918716	-5.639340415604831	-4.023676840955126	-2.29991189838758
-1.8323080942604473	-6.0949855887723645	-1.2713933124780872	-2.318941203513291
1.042093837231097	-6.032032264845517	0.7605531007385972	-7.198294738492498
-0.3404416404187397	2.2013438816886057	1.8406948521760083	-3.703565382251028
-2.016690047893932	0.43730072422352634	-0.17524933305101942	-2.195051025133959
-1.4466965174251387	1.6056676080464687	-1.1812737583191988	2.0073656001944427
-2.046524658788725	2.129038974744185	-2.8351056203015967	-3.0827744950429925
-2.56659609740039	0.006839664523823448	-2.9898085284741915	-2.8257572282924293
-5.793108763803428	0.618422763690247	0.5978324342228886	-2.7883497965426347
-3.5215098120170167	-5.166787668087929	-0.9639932990557968	-0.978750553623917
-2.3967983519949065	-5.769779275908027	-5.324218025617669	-2.492565602920657
-2.0263666847500983	-5.881737032887143	-6.116083199642389	-6.508518333242904
-3.436085129219007	-5.764420954175647	-4.627844890908778	-2.422686713048102
-2.611050044691483	-6.19950186442297	-4.6843827632851776	-3.6057396278653457
-2.0981935611311946	-6.246562504274841	-6.2343457694898525	-4.420892471282213
-4.886689961347259	-5.943749439679321	-5.236536073010363	-2.94213304408782
-1.1896457434034164	-4.8595197283317475	-5.264182555341245	-3.765927345556015
-3.306821653339425	-7.425052707653463	-4.066823817441699	-4.471642325828411
2.886097466102904	-5.4028275597568145	-3.9798706415215857	-5.058098021740738
2.4851447011811727	-2.734491091020716	-1.733283921502126	-2.9441102418037173
-0.5867298021552242	-2.856852167321686	-6.029865399150385	-3.195968519558685
-1.8347610363150348	-2.2224510921277583	-3.897851990978005	-7.6250269160734
-2.539554339591675	-3.3582128020540654	-4.025811394664283	-2.0453718765013003
-5.184485690240146	-4.497042957542775	-2.4500544890871336	-1.2733065211535797
-3.370103848753347	-3.0264589600009324	-1.8423845007503588	-3.1983393650933056
-2.142187760313583	-3.0041667438347646	-6.500762574536061	-3.71643281282942
-5.265572086370826	-2.918671281436495	1.7871520060958699	-4.26005514494947
-4.813970512278442	-5.187089458980048	-3.4662803807450855	-0.27684339593792356
	-4.031300807866306	-0.9518600902459695	-0.6634298157288298
	-6.33895970199899	-1.3027670701030083	-1.5684718146920273
	-7.186322832256188	-0.8023887063471171	-4.157374777391576
	-7.193487923952314	-2.3552429265296473	-3.2955239016430298
	-7.181575571424812	-1.9808816856687745	-7.124781337069922
	-5.844254911514839	-2.707698836585731	-3.2497056483940185
	-7.500795889877107	-3.9597084726609393	-4.412088952723685
	-7.3963466628500605	-3.8304515590425665	-2.08994587126268
	-6.033293128762205	-3.877902486205051	0.009520600582893193
	-4.623754076363129	-2.9499126601857073	-2.426012846074715
	-2.836542488164298	-4.03889176318873	-1.6249171841629728
	-2.856883521737137	-2.60727812970872	-1.8726757608220468
	-1.3758782314924576	-2.1254752738194536	1.3913883028512513
	-1.9494099848070343	-2.299819546354717	-2.791962261586848
	-2.3460229680628806	-4.077389272541513	-1.1982105873379134
	-2.5325021021317213	-4.369183027694037	-2.2435881076520214
	-1.6379749647428408	-3.858590229592283	-0.6294049286301647
	-1.2996832491073793	-5.392076512822354	-2.6504943099413922
	-0.7275553546497953	-3.0221031929267745	-2.4835248781222465
	-1.0838314487535043	-3.3451502250084477	-1.4345003068338007
	-1.251234253082397	-5.070258683343991	-5.739847705669707
	-0.7221604218964884	-2.947806718207578	-3.7449687403013057
	-0.4943096086579365	-3.6553650870409022	-6.003406470475195
	-3.310996548438826	2.5529512311073344	-4.001573972958679
	-2.291426389800258	-1.3405582956333384	-3.3403932347446266
	-2.824117354777333	-2.6532416277731974	-0.9450640264638624
	-2.563871344119407	-2.5736686815553345	1.0254765984960972
	-2.25054262090787	-2.9156581111817155	-8.846650588683508
	-2.9812120225448733	-2.7426851802690733	-2.3954390024414143
	-2.7559795973350933	-2.430979513359659	-3.3629421778073207
	-3.3955379107634727	-3.0656879245732545	-4.5149854303096
	-6.557577862966384	-6.227205577585766	-2.8859123451722533
	-6.760695232507902	-0.9644042406910571	-2.718377469271106
	-6.7545898183287925	-3.4412551063382257	-3.3567570282156405
	-6.521547917563456	-2.0106168089984946	1.7103729127394056
	-1.3149604998794644	-1.25085879959927	-6.469706756208178
	0.14084408264573023	-2.763920120316685	-6.272358660429564
	-0.6713392887852966	-4.973586882637937	-4.177281271312304
	-1.8742774926517058	-4.238027163311232	-4.125897740495396
	-1.7103425634797949	-2.6635155058937787	-2.707029829438959
	-1.7373215028401665	-5.078485671316864	-3.958713274908167
	-1.2122165168236627	-2.9699493103423533	
	-1.061339325512614	-4.679056505282347	
	-3.6863705642476523	-4.044171817180596	
	-1.3015788029096922	-1.7326885786821378	
	-0.8511270527265375	-3.8075260358367014	
	-0.7025890404466383	-2.670198998530137	
	-0.5912272808023805	-0.7198822365688072	
	-0.6089197032432146	-1.5481384865062604	
	-0.7411482536346444	0.19708597459357194	
	-0.12796321672208294	-1.2552504565562026	
	-1.417852537428008	1.7163895547388397	
	-0.4800193654602493	1.97630130702757	
	-0.4939231574659393	-6.056495999828086	
	-0.9338667111200307	-0.1038676798239958	
	-1.093321784733077	-0.25612144192873854	
	0.029409772149509607	-0.9813359183764168	
	0.036819795197696036	-1.9799053559524613	
	-2.129632597252929	-0.15712009926358186	
	-6.862906994505464	-1.4908514473375705	
	-0.3904804640245028	-4.738691512316681	
	-2.3130719381697746	-2.8271331068600354	
	-2.6169454985502076	-1.7850299483858638	
	-3.323513766479441	0.9367717206825403	
	-4.492081781617443	1.0354162874565351	
	-2.8488430933284157	-2.405535530491471	
	-2.314542399957911	-2.691490004699867	
	-1.8494221273856994	-0.7551506827593933	
	-5.672631972338413	-1.548214430703645	
	-1.6239608319691075	1.4640748627819262	
	-0.8367009402227581	-1.203204584524775	
	-1.962496884866411	1.9538183678628216	
	0.5682948313777036	0.27418769794094056	
	0.37847832990709235	-3.8984531885323586	
	0.06865911773776355	-3.2064686338233535	
	0.5731272692136699	-2.704419571315321	
	1.6902136958366882	0.9869340335360457	
	1.8477143511083185	-3.306234287782217	
	1.35795449557239	-2.074915084295413	
	0.7152915731455052	-1.1748689225842306	
	0.6698250173571522	-2.769346414662144	
	1.1554837212783617	-1.3198250969979	
	-0.5769489863203017	-3.484346480065519	
	-0.7216404981298508	-3.4998612293248588	
	1.1442519879668243	-8.238530345823069	
	-3.7173699437897096	-5.177028111286497	
	-8.720215606648564	-5.455059670269015	
	-2.87503139764169	-4.943516353978584	
	-2.698211033937209	-4.362519956907696	
	-1.5105372163084838	-4.711112583977109	
	-0.6415384693853157	-3.7662907665793988	
	1.2251700252186049	-4.54156238910679	
	2.2054519462966327	-3.2806374442191046	
	2.5396551369204055	1.448242868722652	
	2.714113608089283	1.4109543096403885	
	1.8718791241807062	-2.0490299959181693	
	2.1597179792248262	-2.063517715579016	
	-5.253770211351251	-3.5810402442981037	
	-4.707755386619679	-3.0045082450526603	
	-2.66535484366489	-2.9579833014066583	
	-4.378815729251141	-1.5870515922678337	
	-6.464026698923423	-6.15318851385128	
	0.763390751917089	-4.5323323746116335	
	2.213292528278879	-5.280645856181665	
	-3.202242576044869	-2.137844617176433	
	-4.2970666201863885	-0.7599005184580566	
	-5.889802485644181	-2.2320469485094208	
	-3.653493954136808	-3.3626609308129782	
	-4.368293334838057	-3.3806016394635168	
	-4.666655044154806	-3.839606401271013	
	-3.10903445845729	-3.3313863217895947	
	-2.6573815406912007	-5.383613694070244	
	-3.0519913022370684	-3.553581138573986	
	-3.6247937568624056	-4.2620910763343085	
	-5.221635570482843	-0.3374648104105025	
	-4.485930150072269	-2.0608637110969763	
	-6.2642163763312695	-5.832348167538603	
	-6.024021584104452	-4.480097763556122	
	-3.0263226062993014	-5.446827477082483	
	-3.563074043930163	-2.373495447034953	
	-3.499671922075604	-3.1435009060746366	
	-3.10452550652798	-3.312009834508891	
	-3.1330904397383965	-3.608372157868374	
	-3.994570691530373	-5.217977994922748	
	-2.936778721348358	-4.553045092545665	
	-2.538827705510015	-5.4907480545696705	
	-3.249179486264226	-4.086236566829685	
	-3.407362040683316	-3.3856606639893396	
	-3.7194408084928714	-2.9042564766150836	
	-2.587962094478657	-2.925998841478322	
	-3.1986128490426995	-3.8340003607311743	
	-3.416035804848902	-5.114459995215969	
	-2.695428214414501	-6.957952809782785	
	-3.0575478016651974	-7.746038027276965	
	-4.030025185121479	-1.609022019816719	
	-4.1856815748113965	-3.520109717090062	
	-4.625681387035729	-3.8543512359740855	
	-4.129332430096322	-3.268978071180626	
	1.8784542344933883	-5.544271465426279	
	-3.582616567180403	-4.245566024195749	
	-3.183607057026482	-4.715614743793082	
	-3.245334796864826	-2.352447862572644	
	-2.9497504697220784	-3.7527607706900774	
	-2.2727399609281584	-2.5631558942272274	
	-2.8641856802868886	-5.379166640060554	
	-2.7764855159398985	-7.719257624613896	
	-2.20695479896389	-4.879726633574272	
	-1.3366847130743702	-3.522708133299414	
	-2.0436192386799825	-3.2902745918034966	
	-0.8307266026471712	-3.7349808498456794	
	-0.8924982536986299	-3.4792549256459204	
	-0.7153271553419538	-2.6436109524623546	
	-0.509522287142778	-4.490081653132063	
	-0.013318937427770499	-2.4710304822470714	
	-1.2680469470963927	-3.5857107320956083	
	-3.0675385589983133	-4.304349624806905	
	-9.040479805012437	-1.4982724720478269	
	-2.163481189217844	-4.354160395201987	
	-1.6839539171917228	-3.1307286902838687	
	-1.3598622104617557	-3.5287779881960217	
	-1.0414690919030658	-1.922245652888552	
	-1.6712852970186853	-1.6419256232328843	
	-1.6053256284666908	-1.7801530882660381	
	-1.3689013067782798	-0.9055423059725124	
	-1.8382851289876394	-2.4502184734542354	
	-3.129102691334971	-5.533673712258517	
	-3.25779713020907	0.4627130317777515	
	-2.9070619258175565	0.5512418487593664	
	-2.3990528337409645	-1.3187684485082254	
	-2.68351129628028	-0.7656188579357371	
	-2.0117392324907533	-1.9649335708785094	
	-1.5929953869315272	-2.8033476363539394	
	-1.9402487970793894	-1.4424908987385343	
	-1.551910991423806	-1.8686212396014557	
	-1.9027802671760736	-1.6591574794353945	
	-2.0030126050959702	1.6822991142935526	
	-1.2794150767174763	0.15472253366749514	
	-1.4516639975439336	-2.1783779410190127	
	-0.024337534099725396	-1.8953090846215677	
	0.9243583691047866	-2.0626857427867575	
	-1.2582232584313817	-0.776942031491262	
	-1.727418718383185	-1.4638396478549038	
	-1.3853598214827552	-3.5698363574974348	
	-2.0840462600667133	-3.007121377637226	
	-2.655221487003703	-3.1363412375699746	
	-1.5018655741514144	-6.805938775382747	
	-1.213689696440541	-2.3864080003163646	
	-7.469646661096247	-1.550048853260178	
	-4.228817698643382	-2.7614625770498424	
	-5.422489167581025	-2.3306067094830722	
	-5.127693501959177	-0.5058363391824567	
	-5.8041815425431835	2.9685525249190907	
	-4.786303091798889	-1.799377634381042	
	-3.5661013300388005	-2.1009419558910154	
	0.0030667931351874437	-0.8403411081408829	
	-0.11808249077046633	-1.418278544765196	
	0.3552700389149241	-0.39263606814841095	
	0.020271052983738238	-0.21305743284235037	
	0.3712689005582734	0.07496776453322948	
	1.4336378487299475	-4.221593581848	
	0.20364595787256864	-6.586123818142765	
	0.6055085568685724	-8.108838421379655	
	0.7362195279553289	-2.5780980389085366	
	1.7701693775066443	-2.693154499685717	
	1.3058742408529622	-1.638786370835596	
	1.7023095703672548	-3.6990089857905244	
	0.32445924567860607	-3.870914851943389	
	1.1718152960178656	-1.7878864193309447	
	1.652192763284453	-1.6440049753727057	
	1.3071953435138843	-5.080363666282983	
	1.7223917019030839	-2.3372293845480323	
	1.2778389831177321	-3.1887788938473904	
	0.7031494384782002	-2.0605717976283047	
	1.205961720931847	-1.7088774204839383	
	0.7553362708157962	-0.7478459682217395	
	0.5651438254464525	-1.4042938226252286	
	0.43588457637581896	-1.0195490852284101	
	-0.09979976243780636	-1.4401401568382637	
	0.7387980952552687	-2.45710606620735	
	0.039804477391878056	-2.5725354220811574	
	0.9426233484689445	0.3588744552342825	
	1.10161310067781	-0.3347982668004813	
	-0.5129469358321417	-3.86260560058373	
	-0.47615404915159437	-5.898425220299421	
	0.014689502421201614	-5.247803591261954	
	-0.2631163532394447	-0.754613866899674	
	-0.19304084286099585	0.5070080777531	
	-0.8486892777487037	-6.071931873879943	
	-0.19451354695126558	-5.041667767257388	
	-0.12550596302108946	-4.0181391653742375	
	0.5771460018733946	-4.198187746211381	
	-0.08550742171311423	-4.0098566160675375	
	-2.540408906798069	-1.3788994718099024	
	-2.2451193372959004	-8.395005646842911	
	-2.303197791754291	1.7679005227206468	
	-4.008690370982082	-1.6288984117555436	
	-4.467712169186144	-2.063174016482343	
	-4.985363623135513	-6.328307348412008	
	-3.9470744529076267	-3.889815317070842	
	-3.152152500267593	-3.5123893496148986	
	-2.4732060156108355	-5.357956881653462	
	-2.7666616426484865	-3.6386412669390564	
	-0.7041218426642545	-3.3831018406286297	
	-2.6454711083653364	-4.377008195327217	
	-1.8249442911083633	-3.1333568929413937	
	-2.242020964579461	1.3081482358957177	
	-2.1752761308904582	-2.9430935660367963	
	-1.3182952777136983	-0.917148925620496	
	-5.123242851815827	-2.6602245489720002	
	-3.2746710137131645	-3.9517046566918332	
	1.6134243661652292	-3.5425590994953047	
	-0.7422929515557887	-3.522156914484129	
	-1.2200998777944936	-2.4239906964673157	
	-0.2409404911521892	-2.380509985114867	
	-0.3955803834555897	-2.26522700553721	
	-0.8730324283491327	-2.059876258448206	
	-0.25138763543176745	-2.6956777474800186	
	-1.0181604953832084	-3.40223105395002	
	-1.1805312736844589	-5.792880790185711	
	-4.015915562768274	-7.505053514068117	
	-5.1143562942261935	-6.511371471964252	
	-1.0886443511509674	-2.493060957226837	
	-1.4762032173929998	-2.8273582638967483	
	-2.0689614780737453	2.4240970713955967	
	-2.5989462898538926	2.214662606484671	
	-2.957515908687549	1.9148170686900945	
	-6.364543584454238	-3.528685577628942	
	-7.2947853697875935	-1.8639162619448715	
	-6.851012495601084	-4.339955648096977	
	-2.66642055521338	0.673981481535975	
	-2.4550240720478795	0.8543428100189363	
	-2.545537702360618	0.0994803691810064	
	-3.0206582858919977	0.3944384108258193	
	-2.261866872482445	-3.3975438799831337	
	-1.7731709069101684	-5.938064910831054	
	-2.4270482606574952	-3.2826773787318015	
	-2.31128787853927	-2.809665805248512	
	-2.3837175923802647	-2.9243885105045226	
	-2.1825077164940274	-0.47675622464660933	
	-2.0274661430806944	1.071045261500676	
	-3.064915665768198	-0.6625880376743382	
	-2.5374492389407464	2.1501924574574063	
	-3.273837023190322	0.09256874329754516	
	-5.0129105077845155	2.2845629921627406	
	-6.062657295389601	-0.11790713803715941	
	-0.348684197786196	-4.483971939420198	
	-0.1860394897280392	-4.299756324141115	
	-0.06876248873263102	-1.7916298264249562	
	1.4017260242194698	-4.971444426173394	
	0.8252646167118185	-2.7840257510878232	
	0.18650689636097809	-5.258996821567064	
	-0.1010231889159416	-4.871704487086819	
	-0.9911603328357728	-3.397968113730913	
	-0.7712416346539687	-4.862093627121142	
	-0.20906035239304885	-2.9840429194988123	
	-0.06958434834041732	-5.514484140683056	
	-0.999858622813362	-5.453336142869591	
	-1.1004732146456846	-0.6944881801607065	
	-0.6487798892331467	-0.9252079712090401	
	-1.0513842023764284	-2.868304638515244	
	-0.23340314223053268	-3.8869225809508863	
	-0.16486255039686015	-4.752586724333662	
	-1.2636652900270062	-4.9113069457315355	
	0.48774358301969795	-2.6286441047062215	
	-0.046701977067503245	-2.6398267843309084	
	0.5074090244548418	-3.6881974488536065	
	0.9438838291190557	-1.8180781929456327	
	-0.1111472808769664	-2.007083682445072	
	0.6231598523304628	-2.89247816732557	
	-4.016110458080486	0.123308623314391	
	-2.8577983254330506	2.474938270697566	
	-3.0037720922805455	-2.7446259274400093	
	-1.9340389782335567	-2.6409736812416034	
	-3.1302833316568117	-2.956730760827399	
	-7.0589196577980236	-2.4670303968602827	
	-5.420594291486783	-4.452441985123583	
	-5.565857854001983	-4.127485457223833	
	-6.497505308057281	-4.927873010413419	
	-5.894536465200645	-1.1405710669020739	
	-5.392982514205202	-0.6956548484525901	
	-5.545089677680346	-2.6468303033343026	
	-5.448146388168914	-4.5788664503085945	
	-5.696642640844314	-4.899634803731055	
	-5.2250239873909345	-7.198535235253818	
	-5.677820782616988	-2.214906496134846	
	-5.146315353970567	-8.323623391616584	
	-5.2159765208101	-1.2174823982888978	
	-3.325921948378983	-2.722445091117919	
	-4.4914991384584475	2.16724278374653	
	-6.022069206059745	2.2297833962136138	
	-6.421150531522461	-3.269721594526887	
	-6.511058929353444	-5.44173314975163	
	-6.509737129570855	-4.927833267955115	
	-6.5016009178526595	-0.8092448275343498	
	-6.350203198095453	-3.2093460511429743	
	-6.508093474929736	-1.121299766143569	
	-7.096180324856594	-2.473586585676323	
	-3.820500160117616	-3.6573360325342446	
	-3.425852365169294	-1.845458266919375	
	-5.026162054582578	-1.848917928459406	
	-4.395629537953305	-3.4381946824070746	
	-5.0576438948507585	-3.7063799646756945	
	-3.009822335459277	-2.1547468213904772	
	-4.281306348337398	-2.5347673105777413	
	-2.306220373758039	-3.6871796463356334	
	-7.131248006742495		
	-5.2976623227084625		
	-3.8968082877211474		
	-3.9618830165674024		
	-3.0024673860213977		
	-2.859040773281596		
	-2.8153759121642983		
	-3.41045125570003		
	-4.078084780024069		
	0.7561223479621461		
	0.3247357310763482		
	0.28436014279689503		
	1.0234789260891926		
	0.7274282210465332		
	1.5228567449322739		
	2.2044647232255947		
	1.4033195384329247		
	1.176594050404914		
	0.7558447065904857		
	0.8829012442161399		
	-0.05932505924257076		
	0.09732762308176662		
	-0.6728162300243157		
	-0.48232418765591656		
	1.4874014521709924		
	-1.6355754865454706		
	-1.4212583278351316		
	-1.7410590318944936		
	-2.6136967066718597		
	-1.0944550082165672		
	-2.641927874431149		
	-1.7390108612139281		
	-2.3919856410727895		
	-1.2599704919644896		
	-1.6219256905934167		
	-2.12032246063595		
	-1.2658214976723061		
	-1.2084376151388727		
	-1.282747579112373		
	-1.64099842828121		
	-1.446975755067674		
	-0.5847475551731095		
	-1.199568463262463		
	-1.503472202685462		
	-1.7158175589151394		
	-1.9256239050578956		
	-1.5227247145716136		
	-1.5376565532500697		
	-0.9436939396681234		
	-2.6808306657267305		
	-4.60026320715084		
	-2.733694387839478		
	-6.095084208288626		
	-3.016281450799597		
	-3.7253812208623103		
	-0.9589855677379721		
	-7.258599667110112		
	-7.294747992991987		
	-1.3150357348395296		
	-0.9010352965348819		
	-3.3064769128511853		
	-3.485720358908421		
	-2.710354366162678		
	-3.627653181124072		
	-2.301201892672212		
	-2.6382271497083316		
	-2.7260602261196993		
	-6.287486976058499		
	-2.0088825506824826		
	-3.7711101536922986		
	-3.195406481679259		
	-1.1623521877315919		
	-1.7438274748524072		
	-1.612286754834285		
	-2.1211632487111594		
	-2.5404047103370444		
	-2.39313710637417		
	-2.3553905738350926		
	-2.073997544194256		
	-1.7581817772880857		
	-2.588925250617872		
	-7.57876094939182		
	1.855356745409653		
	-2.4788431007359613		
	-1.1536037695960575		
	-4.1020873770644		
	-3.745756212794971		
	-3.073879096450156		
	-3.497535207914583		
	-0.9276526841098935		
	-1.481726735192552		
	-0.8212369245970065		
	-0.9322897007954373		
	-1.2982965907072292		
	-1.2378417134812298		
	-1.0005656473301499		
	-1.1395218225368942		
	-1.3247639726636318		
	-0.96644379209923		
	-1.5470082344030291		
	-1.228246234490754		
	-1.5800685331221724		
	-1.6481093865512744		
	-1.873862351816464		
	-2.259353884384623		
	-2.1619308556719763		
	-1.8080558814330105		
	-1.6131029909222148		
	-2.191998895298185		
	-2.087791632845897		
	-2.1642013688856108		
	-2.571587430568395		
	-4.403439577751797		
	-3.3718979682574997		
	-2.7391197025319505		
	-2.4733121645333886		
	-3.099461067536453		
	-3.0939529542982607		
	-3.5627748183036094		
	-4.1717772398260164		
	-4.219223609922398		
	-4.465304070060265		
	-3.578069006376666		
	-3.0216303786067162		
	-3.1028079103600414		
	-3.4955728272715474		
	-3.5532898029118525		
	-4.07330946828818		
	-4.277132524987087		
	-5.087000098901127		
	-3.3758230996936915		
	-3.215303726384275		
	-4.794793685514696		
	-7.917279537164853		
	-8.17189048242479		
	-8.525871307540491		
	-8.084035494273767		
	-7.283940384347856		
	-7.262247209225307		
	-7.7797465285604055		
	-1.2242077519788739		
	-1.1635619814199032		
	-1.4871663229513306		
	-1.6193946596337288		
	-3.1705758036726897		
	-2.7105007274530095		
	-3.4655933079414356		
	-2.597875978062245		
	-2.8889205985780393		
	-2.8631891361213633		
	-3.2131166330717433		
	-3.373353410494673		
	-3.176394101246542		
	-3.0101518116202164		
	-3.304747316896581		
	-3.40779299971096		
	-4.33751227936801		
	-5.036682139458115		
	-4.093285462400442		
	-1.9915131110345088		
	-3.233204380128739		
	-4.679095311922051		
	-4.670705989141623		
	-4.548725048263612		
	-4.361699613752986		
	-4.966386284581612		
	-3.6649503723890704		
	-4.727905126009823		
	-4.039151453241575		
	-1.321691872914563		
	-7.256446221670322		
	0.1071669322384896		
	0.3789887434786437		
	-0.7981779734877065		
	0.07703444263242598		
	0.15694666461435586		
	-0.158065514428004		
	0.6888651683850674		
	0.5441292434023112		
	0.8778541653839634		
	0.29858793848013876		
	0.3629859964963286		
	0.5094693501667455		
	0.8139432769144097		
	0.2976199052695037		
	0.910982042416276		
	1.269482048094773		
	1.1952625461075463		
	1.3595520930218592		
	2.6768360683157093		
	2.5004413342052		
	-7.32965272958558		
	-2.8574793851394853		
	-3.4924495034835203		
	-6.664360523477091		
	-7.53295980239797		
	-5.69474264126996		
	-2.859017222216988		
	-4.559948452278877		
	-3.3964428229583246		
	-2.6538589070168643		
